0,batch,0.01,0.3,0.5074468085106383,0.6207133917396747,0.6807936507936508,100
0,batch,0.01,0.4,0.5074468085106383,0.6207133917396747,0.6807936507936508,100
0,batch,0.01,0.5,0.5074468085106383,0.6207133917396747,0.6807936507936508,100
0,batch,0.01,0.6,0.5074468085106383,0.6207133917396747,0.6807936507936508,100
0,batch,0.01,0.7,0.5074468085106383,0.6207133917396747,0.6807936507936508,100
0,batch,0.001,0.3,0.6212765957446809,0.8007215508620226,0.3691837505075638,100
0,batch,0.001,0.4,0.6212765957446809,0.8007215508620226,0.3691837505075638,100
0,batch,0.001,0.5,0.6207446808510637,0.800288650429122,0.3678138874938652,100
0,batch,0.001,0.6,0.6207446808510637,0.800288650429122,0.3678138874938652,100
0,batch,0.001,0.7,0.6207446808510637,0.800288650429122,0.3678138874938652,100
